Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,batch_size,epochs,train_time,test_time,params
cora_runfivfsts1_VGAE_hyperps145rg5,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,6.240768194198608,6.318164825439453,49056
cora_runfivfsts1_VGAE_hypert7cf2uil,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,6.069545030593872,6.140431880950928,49056
cora_run070l6866_VGAE_hyperezt8vnw6,12.24,33.09,43.36,73.74,93.17,98.92,22.24,12.24,33.09,43.36,73.74,93.17,98.92,90.57,93.55,82.17,128,128,32,20,27.977483987808228,28.10918927192688,233088
cora_runfivfsts1_VGAE_hypersua2idl5,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,6.620912790298462,6.70149040222168,49056
cora_run070l6866_VGAE_hyperzbtjnvcj,12.24,33.09,43.36,73.74,93.17,98.92,22.24,12.24,33.09,43.36,73.74,93.17,98.92,90.57,93.55,82.17,128,128,32,20,32.803701639175415,32.909106969833374,233088
cora_runfivfsts1_VGAE_hyperk0nwzkfv,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,6.441658020019531,6.542076587677002,49056
cora_runfivfsts1_VGAE_hyperoc5a96iv,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,6.302673816680908,6.368113279342651,49056
cora_runfivfsts1_VGAE_hyperdlkuefzc,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,5.379492998123169,5.457085609436035,49056
cora_runfivfsts1_VGAE_hyperjhc7uhg3,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,6.044269800186157,6.083356857299805,49056
cora_runfivfsts1_VGAE_hypergwdfixg1,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,6.781546354293823,6.866013288497925,49056
cora_runfivfsts1_VGAE_hypershhvqozr,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,6.665457010269165,6.748909950256348,49056
cora_runfivfsts1_VGAE_hyper8qgy22j0,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,6.342172861099243,6.377411603927612,49056
cora_runfivfsts1_VGAE_hyperulptqcu0,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,6.262106895446777,6.353524923324585,49056
cora_runfivfsts1_VGAE_hyperuzwi1v5j,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,6.045425415039063,6.120279312133789,49056
cora_runfivfsts1_VGAE_hyper8pn9yfld,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,12.506563425064089,12.595425844192505,49056
cora_runfivfsts1_VGAE_hyperqlumh89t,5.09,40.8,63.29,70.67,90.81,99.29,42.61,5.09,40.8,63.29,70.67,90.81,99.29,92.24,94.58,81.78,32,32,32,100,16.57501220703125,16.66734218597412,49056
cora_run9zlt9ue5_VGAE_hyperuu718x25,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,89.19,92.39,80.18,32,32,64,20,13.149884939193726,13.210817337036133,49056
cora_run9zlt9ue5_VGAE_hyperzqmabtsm,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,89.19,92.39,80.18,32,32,64,20,16.85276174545288,16.93383002281189,49056
cora_run1rpy697v_VGAE_hypergt7gj875,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,89.19,92.39,80.18,32,32,256,20,22.92557382583618,23.032805919647217,49056
cora_run9zlt9ue5_VGAE_hyperbcz2ytoy,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,89.19,92.39,80.18,32,32,64,20,19.39248251914978,19.46482825279236,49056
cora_run9zlt9ue5_VGAE_hypergdc4y71x,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,64,20,22.72893977165222,22.78878808021545,49056
cora_run1rpy697v_VGAE_hyperad92o346,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,89.19,92.39,80.18,32,32,256,20,29.152146100997925,29.284136056900024,49056
cora_run9zlt9ue5_VGAE_hyperwzt1pcoj,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,64,20,8.204791784286499,8.254108428955078,49056
cora_run9zlt9ue5_VGAE_hyper5jfswzpv,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,64,20,9.106585025787354,9.201637744903564,49056
cora_run9zlt9ue5_VGAE_hyper8791vf73,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,64,20,10.838587760925291,10.881478548049929,49056
cora_run1rpy697v_VGAE_hyperrtf9dr1n,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,89.19,92.39,80.18,32,32,256,20,31.515213012695312,31.591623067855835,49056
cora_run9zlt9ue5_VGAE_hyperkd7cktau,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,64,20,11.423869132995604,11.53900408744812,49056
cora_run9zlt9ue5_VGAE_hyperq39sc782,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,64,20,5.478403568267822,5.51799201965332,49056
cora_run9zlt9ue5_VGAE_hyper5hartwy8,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,64,20,5.238358020782471,5.302899360656738,49056
cora_run9zlt9ue5_VGAE_hyperayqwdg3a,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,64,20,5.417217969894409,5.492099761962891,49056
cora_run9zlt9ue5_VGAE_hyperfi388pfx,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,64,20,6.452816486358643,6.496235370635986,49056
cora_run1rpy697v_VGAE_hyperfsi1wbk6,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,256,20,36.70865678787232,36.81563782691956,49056
cora_run9zlt9ue5_VGAE_hyperdhzftn4a,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,12.695468187332152,12.764071226119995,49056
cora_run1rpy697v_VGAE_hypers2qrl65k,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,256,20,14.467961549758911,14.580689668655396,49056
cora_run9zlt9ue5_VGAE_hypermdgh3b3k,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,14.773879766464232,14.807214498519896,49056
cora_run9zlt9ue5_VGAE_hyperf2zo2mio,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,18.004436492919922,18.078458786010746,49056
cora_run9zlt9ue5_VGAE_hyper9t74riy9,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,21.23512530326844,21.323683977127075,49056
cora_run9zlt9ue5_VGAE_hyper9lslc9pz,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,7.542427062988281,7.647353410720825,49056
cora_run9zlt9ue5_VGAE_hyperpn6hsjfh,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,9.08180022239685,9.177929639816284,49056
cora_run9zlt9ue5_VGAE_hypervjk5zrpq,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,10.734875440597534,10.814406394958496,49056
cora_run9zlt9ue5_VGAE_hyperbvbskg6k,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,9.303666591644289,9.354828834533691,49056
cora_runbov1ahad_VGAE_hyper3aytttn4,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,89.19,92.39,80.18,32,32,256,20,12.82580304145813,12.905393123626707,49056
cora_run9zlt9ue5_VGAE_hypermy4fe9q2,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,4.65076756477356,4.745206117630005,49056
cora_run9zlt9ue5_VGAE_hyperr7n97xm6,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,5.705716133117676,5.742929935455322,49056
cora_runbov1ahad_VGAE_hyperskg1dqq7,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,89.19,92.39,80.18,32,32,256,20,16.881139993667603,16.96211004257202,49056
cora_run9zlt9ue5_VGAE_hyperpu0hjcc7,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,5.647737264633179,5.737618684768677,49056
cora_run9zlt9ue5_VGAE_hypercu94v82p,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,6.382577657699585,6.457066297531128,49056
cora_runbov1ahad_VGAE_hyperui2s0tnv,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,89.19,92.39,80.18,32,32,256,20,18.05758547782898,18.12643456459045,49056
cora_run9zlt9ue5_VGAE_hyperznipl7ez,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,13.44076919555664,13.481785774230955,49056
cora_run9zlt9ue5_VGAE_hyper15qh6649,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,14.864914894104004,14.898556470870972,49056
cora_runbov1ahad_VGAE_hyperynjzebct,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,256,20,21.578866720199585,21.64021682739257,49056
cora_runbov1ahad_VGAE_hyperfm7vbexb,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,256,20,8.599170923233032,8.663475036621094,49056
cora_run9zlt9ue5_VGAE_hyperr109p407,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,13.610052824020386,13.64367389678955,49056
cora_runbov1ahad_VGAE_hyper69mnmnb2,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,256,20,9.54401469230652,9.625245332717896,49056
cora_runbov1ahad_VGAE_hyperltowb7cy,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,256,20,10.485880851745604,10.549503564834597,49056
cora_run9zlt9ue5_VGAE_hypervulwm4r3,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,21.275630712509155,21.42528200149536,49056
cora_runbov1ahad_VGAE_hyperu9suls3v,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,256,20,11.12012791633606,11.183032989501951,49056
cora_run9zlt9ue5_VGAE_hyper6vcrszg8,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,6.551893472671509,6.589783191680908,49056
cora_runbov1ahad_VGAE_hyperm3sr70k1,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,256,20,5.448368072509766,5.5328004360198975,49056
cora_runbov1ahad_VGAE_hyperevnhz3x8,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,256,20,5.328356742858887,5.397491931915283,49056
cora_run9zlt9ue5_VGAE_hyperwysurzki,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,9.931440591812134,9.994534015655518,49056
cora_runbov1ahad_VGAE_hyper06qyj5p4,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,256,20,5.160223960876465,5.235250234603882,49056
cora_runbov1ahad_VGAE_hypergigo4o2w,8.93,25.71,69.57,74.64,91.43,97.5,22.09,8.93,25.71,69.57,74.64,91.43,97.5,91.49,92.39,80.18,32,32,256,20,6.023006439208984,6.078214168548584,49056
cora_run9zlt9ue5_VGAE_hyperfrxzfu61,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,10.35639476776123,10.44193148612976,49056
cora_runbov1ahad_VGAE_hypervfd24m69,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,256,20,9.648216485977173,9.702974557876589,49056
cora_run9zlt9ue5_VGAE_hyper0dlknyhu,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,11.675405502319336,11.770054578781128,49056
cora_run9zlt9ue5_VGAE_hyperusu7of7m,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,4.780828237533569,4.850390195846558,49056
cora_run9zlt9ue5_VGAE_hyper23trxj2a,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,5.090198755264282,5.1654486656188965,49056
cora_runbov1ahad_VGAE_hypernkhd6yfx,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,256,20,16.674566507339478,16.74290919303894,49056
cora_run9zlt9ue5_VGAE_hyper2hxbcz1w,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,4.688483953475952,4.76891016960144,49056
cora_run9zlt9ue5_VGAE_hyperpimqu3ag,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,64,20,4.473649024963379,4.577650785446167,49056
cora_run9zlt9ue5_VGAE_hyper9sagu6et,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,12.196779012680054,12.284124851226808,49056
cora_run9zlt9ue5_VGAE_hyper2i6qbsze,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,16.453791856765747,16.50294303894043,49056
cora_run9zlt9ue5_VGAE_hyper4lpoxjct,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,16.80958867073059,16.90491247177124,49056
cora_run9zlt9ue5_VGAE_hyperu338ds2d,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,13.313894987106323,13.373653411865234,49056
cora_run9zlt9ue5_VGAE_hyperxqnhwgac,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,9.446096420288086,9.526377201080322,49056
cora_run9zlt9ue5_VGAE_hyperd6docvzh,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,9.753795385360718,9.823668718338013,49056
cora_run9zlt9ue5_VGAE_hyperrxvi98im,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,9.382492542266846,9.452204704284668,49056
cora_run9zlt9ue5_VGAE_hyperr2b3xfrc,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,11.582647323608398,11.62406063079834,49056
cora_run9zlt9ue5_VGAE_hypert3gfjl8r,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,5.215044736862183,5.269286632537842,49056
cora_run9zlt9ue5_VGAE_hyperi291s5ym,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,5.482035636901856,5.604968547821045,49056
cora_run9zlt9ue5_VGAE_hypertki9uows,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,5.650634050369263,5.720077037811279,49056
cora_run9zlt9ue5_VGAE_hyperttj6vx7h,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,6.37792444229126,6.504418134689331,49056
cora_run9zlt9ue5_VGAE_hyper9dbrsena,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,13.364174842834473,13.439747095108032,49056
cora_run9zlt9ue5_VGAE_hypervgwl7dvm,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,17.36708426475525,17.42060351371765,49056
cora_run9zlt9ue5_VGAE_hypermgmbnvq6,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,18.32928276062012,18.37604284286499,49056
cora_run9zlt9ue5_VGAE_hyperiyxzyf47,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,16.02775239944458,16.066216468811035,49056
cora_run9zlt9ue5_VGAE_hyperxr2d3b37,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,6.559101819992065,6.608588695526123,49056
cora_run9zlt9ue5_VGAE_hyper471nf3ha,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,6.750745534896851,6.816771745681763,49056
cora_run9zlt9ue5_VGAE_hyperr62ha0nq,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,10.647756099700928,10.727444410324097,49056
cora_run9zlt9ue5_VGAE_hyperfbumifrp,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,9.659266471862791,9.713775634765623,49056
cora_run9zlt9ue5_VGAE_hyperk1shu9gn,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,4.814721345901489,4.951031684875488,49056
cora_run9zlt9ue5_VGAE_hyper0pgpzz2s,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,5.296796798706055,5.35021185874939,49056
cora_run9zlt9ue5_VGAE_hypersciqlvwi,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,6.151364803314209,6.227351427078247,49056
cora_run9zlt9ue5_VGAE_hyperxw2iqs2z,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,6.0249433517456055,6.096795558929443,49056
cora_run9zlt9ue5_VGAE_hyperir7ruc3a,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,13.086880207061768,13.152517318725586,49056
cora_run9zlt9ue5_VGAE_hyperdkaefc00,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,15.783650875091553,15.871094226837158,49056
cora_run9zlt9ue5_VGAE_hyperdi2a5rfo,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,18.02084732055664,18.08358907699585,49056
cora_run9zlt9ue5_VGAE_hyperou6zdy7c,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,18.040620803833008,18.13282322883606,49056
cora_run9zlt9ue5_VGAE_hypervu6fki05,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,9.039787530899048,9.117730379104614,49056
cora_run9zlt9ue5_VGAE_hyperyd478gk3,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,8.940462589263916,8.999570369720459,49056
cora_run9zlt9ue5_VGAE_hypereaamsx56,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,10.97232151031494,11.030636548995972,49056
cora_run9zlt9ue5_VGAE_hyperwqoh40nx,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,11.629500150680542,11.70847988128662,49056
cora_run9zlt9ue5_VGAE_hyperbnuya3b7,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,4.807193994522095,4.8459460735321045,49056
cora_run9zlt9ue5_VGAE_hyperbg1tgv5h,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,5.339946985244751,5.452884197235107,49056
cora_run9zlt9ue5_VGAE_hyper0cm2c3e0,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,4.630295991897583,4.694025993347168,49056
cora_run9zlt9ue5_VGAE_hyper7vl33r71,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,128,20,6.174502611160278,6.222284317016602,49056
cora_run9zlt9ue5_VGAE_hyperkgb2yq04,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,256,20,13.39549446105957,13.450392246246338,49056
cora_run9zlt9ue5_VGAE_hyper9x7ltwy9,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,256,20,16.864991903305054,16.900940418243408,49056
cora_run9zlt9ue5_VGAE_hyper12jgb7st,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,256,20,17.40274715423584,17.461824893951416,49056
cora_run9zlt9ue5_VGAE_hyperid2li8xc,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,256,20,20.79178094863892,20.871713399887085,49056
cora_run9zlt9ue5_VGAE_hyperqxu26fiz,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,256,20,8.287516117095947,8.388501167297363,49056
cora_run9zlt9ue5_VGAE_hyperd2zyliag,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,256,20,9.838669776916504,9.933694124221802,49056
cora_run9zlt9ue5_VGAE_hyperxkv6a0or,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,256,20,11.096814393997192,11.196614742279053,49056
cora_run9zlt9ue5_VGAE_hyperrh16ap4m,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,256,20,8.760957479476929,8.812284708023071,49056
cora_run9zlt9ue5_VGAE_hyperzst55tf9,7.41,25.71,52.72,73.48,93.93,99.36,22.09,7.41,25.71,52.72,73.48,93.93,99.36,90.54,93.23,84.81,32,32,256,20,5.154617071151733,5.261823177337647,49056
